H,Re_Y1,Im_Y1,Re_Y2,Im_Y2,I1,I2,theta1,eb,ec,Delta_pomega,phi1,phi2
-6.708200152111507e-13,0.0014916739228256761,0.005028996651675169,0.13684644222154002,-0.2740668610906159,1.5599631238077998e-12,3.67702303159476e-09,1.2824482735703264,0.20808791282096561,0.17408044951229015,0.030007406586604557,-2.023926900559865,-2.0539343071464695
-9.288823010544686e-13,0.004877146783248891,-0.006362587707979138,-0.079962422700976,0.2950070058695968,3.643383053049482e-12,3.6616153822926565e-09,-0.9167964719388789,0.20974824466486214,0.17016135864796694,-0.025820548682850386,13.86407263791523,13.88989318659808
-6.241675123503101e-13,0.0007726765497767782,0.006112741810416305,0.11370366672251203,-0.284435636315568,2.1522348398005217e-12,3.6765219372503284e-09,1.4450589249655126,0.20895571706374283,0.1725697202157114,0.025137172569850708,4.34037743233689,4.315240259767039
-9.978075981751614e-13,0.005318809169784231,-0.006375131247007434,-0.056418250440953874,0.3005662813536742,3.907543802245685e-12,3.6656415736922898e-09,-0.8754843922560115,0.20978018818788424,0.170426778149222,-0.034341874720451526,-4.909120675585603,-4.874778800865152
-8.675637518476054e-13,3.355882859085006e-05,0.005728888760387254,0.09731819965966539,-0.2899536743343033,1.8606240953212392e-12,3.6660743649619954e-09,1.5649385686579917,0.20871644257906158,0.1722021314041227,0.015637555848598605,-14.455839224859098,-14.471476780707695
-1.2532703983330612e-12,0.005129881268349356,-0.006331351197003101,-0.03519239208557238,0.30303836866641143,3.764278992513643e-12,3.649014228473129e-09,-0.8898457164490925,0.20913142127875214,0.17031788295988282,-0.03705368746250487,1.4430968532813528,1.4801505407438578
-6.784759610286013e-13,-0.00011268026651571217,0.004789721001085009,0.07597296558894787,-0.2958687269524619,1.3013980313677359e-12,3.656463559171566e-09,1.59431742247192,0.20798303164765636,0.17274300656679728,0.009115701519767594,-8.102316133775076,-8.111431835294843
-8.734664976023498e-13,0.0051871896981367455,-0.005688053653778128,-0.024615687290035142,0.3037859897979209,3.3596108369344057e-12,3.640720691317924e-09,-0.8314210671221862,0.2084070680959014,0.17099055177931,-0.03993159761749199,-17.372705851967858,-17.332774254350365
-6.658169823856827e-13,-5.880373203598339e-06,0.004057196004079319,0.056000538693334004,-0.3010579543663679,9.331828514114301e-13,3.674196832369045e-09,1.5722456945553196,0.2080927912946803,0.1738335723106929,0.006174244889482261,17.096898732888068,17.090724487998585
-1.062280517905893e-12,0.00623287449933364,-0.0054760764159218905,-0.005275834519444456,0.30469848761638607,3.9021899457189356e-12,3.6403309684250286e-09,-0.7208537936452332,0.20814599462777603,0.17146475535433678,-0.051945573185478544,7.819592466998188,7.871538040183666
-7.397242971500355e-13,-8.46405051518137e-05,0.0035066029679055063,0.0425205099084331,-0.3026270562867129,6.975269701614287e-13,3.659796185137176e-09,1.5949291054409882,0.20740799140530208,0.17394665334213674,0.003391163380951634,-1.709258464555776,-1.7126496279367276
-9.857445821912344e-13,0.006903101017476269,-0.0051194950633848815,0.0014786409463541125,0.30503863653139796,4.187242763304045e-12,3.6472917471622972e-09,-0.638117916395232,0.208051841482694,0.17215839053882653,-0.0584910420934629,14.12272772533818,14.181218767431643
-7.400233444398474e-13,-0.0008210663837491449,0.00451391633520188,0.026235502765291064,-0.30431328209268366,1.1933613174995273e-12,3.65596578569366e-09,1.7507258093281184,0.20792392243386548,0.1728089508122308,-0.003624272295364883,4.625190493621102,4.6288147659164665
-8.539260663542562e-13,0.007414990180446804,-0.004543231708167131,0.01707507924338441,0.30441680555459133,4.2873142968120325e-12,3.6434551757083605e-09,-0.5497120301234297,0.20738098891177514,0.17305971442463278,-0.06450191732607619,-4.677748323802092,-4.613246406476016
-5.973719030341801e-13,-0.0011644059274154989,0.0034505311029631833,0.01872167873219027,-0.30415523055872995,7.519665946894461e-13,3.638791343238701e-09,1.896253592429216,0.20681144387589925,0.17345009757185478,-0.007998024021290684,10.931436355335272,10.939434379356562
-7.546462275302376e-13,0.007049281928389977,-0.0035341831443950157,0.021530453980809147,0.3043522495106804,3.5255915725369048e-12,3.6484809581157172e-09,-0.4647299334365171,0.20687141583420215,0.17424501104052942,-0.061099575542823026,1.6210282324016865,1.6821278079445094
-7.217449078351224e-13,-0.0014334523080897547,0.002417297019009187,0.008619403613651547,-0.305221362276376,4.4778283068511577e-13,3.6536421071756897e-09,2.1060513930590745,0.20664507673663907,0.17480061769954258,-0.01142916785283643,-7.886040142536154,-7.874610974683318
-1.2394005114619576e-12,0.0072924492220277845,-0.0029060480214285283,0.016816027396440374,0.3042040686784593,3.4933323861963627e-12,3.6390968381478007e-09,-0.37921343430895843,0.20637920540929158,0.174418062259959,-0.062446155417287375,7.888322189417515,7.9507683448348025
-7.247169417846204e-13,-0.0014347978698143959,0.0011492944390675765,0.003163004388160032,-0.30556978451136513,1.9158857048376771e-13,3.659222818354352e-09,2.4662331902725643,0.20606671422433867,0.17618942441942415,-0.011864780842820943,-1.5851477275845856,-1.5732829467417646
-1.0125714256533295e-12,0.00808352274206296,-0.0023181778373627115,0.01760455637060532,0.30373600241246806,4.008870607534867e-12,3.6282924712645223e-09,-0.2792829709959269,0.20568854532298222,0.17487556022234982,-0.06880915557475781,-10.960783920814308,-10.891974765239551
-4.0568680684836115e-13,-0.0009022146760159588,0.0008302860012224086,0.004538838282283464,-0.3047858896110905,8.524622630605206e-14,3.6400350247233435e-09,2.397687917020667,0.2052803747164979,0.1761321414717971,-0.007431918943944571,4.694985652767148,4.702417571711093
-9.703588055955925e-13,0.00820580472515044,-0.0012470774288125123,0.0027070316397031103,0.30450022933192483,3.905401866902408e-12,3.634575875781726e-09,-0.1508209565450109,0.20547170229150197,0.17568605466722498,-0.06872636818341976,-4.7266648221395675,-4.657938453956148
-8.958099063733369e-13,-0.0010774756261810482,0.000772836018727932,0.0035513470150565054,-0.30447881525396575,9.968081647316833e-14,3.6341691588388883e-09,2.519372891673347,0.20516757129087268,0.17589275710803773,-0.008931895250685162,-14.151846835053874,-14.14291493980319
-9.776079864092056e-13,0.008082693330357002,-2.3934309778822767e-05,0.000480467694763734,0.30437490567363373,3.7036384792203224e-12,3.6313827159897255e-09,-0.002961171337851753,0.20471418004187697,0.17672256618831558,-0.06742622948344323,20.399057438337675,20.46648366782112
-6.765643973136634e-13,-0.001059521585062605,-0.0005582732852039537,0.017753001537489127,-0.3036107374279612,8.131817146153742e-14,3.624589158124748e-09,-2.656648957512378,0.2041338423624502,0.17696212713359874,-0.00909489117316864,10.934072726162915,10.943167617336083
-6.592451965500568e-13,0.0070302547444016025,0.0018013722012691403,-0.02517686236730243,0.30391619355532534,2.986072851389087e-12,3.6441567502748255e-09,0.25083488151490385,0.20431092598111414,0.17826691937563685,-0.05938700833791888,1.4678482557812007,1.5272352641191196
-7.124126744913336e-13,-0.0008936409665221648,-0.0018089476901847952,0.02311133198610466,-0.30405632322630183,2.307868176678326e-13,3.6436195726358865e-09,-2.029641671350889,0.20396656541324115,0.17861500113860543,-0.008526133070085096,17.199974361100082,17.208500494170167
-9.609532759344786e-13,0.006542287911609444,0.002116729017722051,-0.04100685058271577,0.301734692530384,2.680330220473993e-12,3.634312922326561e-09,0.312915958257278,0.2040793812107924,0.17793562329395166,-0.05625663577655571,7.6996933306916056,7.755949966468162
-7.646480158315832e-13,-0.00010699714349523033,-0.003201996029468483,0.0437166008379745,-0.301454311621058,5.819164481809946e-13,3.636183684292601e-09,-1.6041996615774832,0.20295010506811959,0.17978327498334407,-0.004676673882105575,-1.7164257909910057,-1.7117491171089
-1.0147864540754784e-12,0.006474701650793551,0.0029885210171484017,-0.06764698650682587,0.29606548065696875,2.8830583954710128e-12,3.6155133940332843e-09,0.4324328809744692,0.20340658830105907,0.1777119336951657,-0.05811623695627499,13.892662971019329,13.950779207975604
-7.220356494743182e-13,0.0010013175377496708,-0.0025209196563145604,0.06417353580164319,-0.29701364992328794,4.171710345057829e-13,3.61867335039976e-09,-1.1927032441500043,0.20272126675725458,0.17890397610993683,0.003705170511828282,4.500873333544687,4.497168163032859
-7.933826475068769e-13,0.005437936941206174,0.00335363299661913,-0.0968191313601244,0.28819151311458036,2.3141606383999118e-12,3.6223902139894613e-09,0.5526161314263809,0.20357778905498874,0.17789149711894242,-0.05178141226006605,-5.054208787067467,-5.002427374807401
-7.91301982728668e-13,0.0017663116122880306,-0.0027353707319387388,0.08728629107274208,-0.29067754935666695,6.010982464104879e-13,3.610073130935198e-09,-0.9974285501638175,0.20223565213268802,0.1791165136140605,0.00751274602903762,10.706448581023555,10.698935834994517
-7.850818590926913e-13,0.0038876335286547772,0.004036099310613271,-0.12117399650787793,0.2788500566548595,1.780440819998255e-12,3.622855131792169e-09,0.8041328197384592,0.2031746924819568,0.1785542608763905,-0.04297661069572789,1.1461086777664447,1.1890852884621725
-1.0214910988866772e-12,0.002784079507339464,-0.0031543154005656566,0.12423331980757246,-0.27651082258606585,1.0035562715422096e-12,3.602341691036254e-09,-0.8476636926420253,0.2015369753831129,0.17972558776148537,0.010338821207501181,-8.272660121795736,-8.282998943003237
-7.858065977322556e-13,0.00190720698571638,0.004332300573037623,-0.16207063021462348,0.2576015698328899,1.2702908262375497e-12,3.629997066026833e-09,1.1560971020174566,0.20308104854156905,0.17918136391377673,-0.03249941339871365,7.281212984861946,7.31371239826066
-9.154116904794535e-13,0.0037212380984974385,-0.003877253291851692,0.15248947205088392,-0.26313128449230183,1.6372747358808976e-12,3.6251181953984143e-09,-0.8059276694057025,0.20148089806206473,0.18147313306683358,0.010511654969218687,-2.0923515443691594,-2.102863199338378
