This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Thu Jul 03 11:01:18 2025

"TIC ID","TOI","CTOI","Master priority","SG1B priority","SG2 priority","SG3 priority","SG4 priority","SG5 priority","ESM","TSM","Predicted Mass (M_Earth)","Time Series Observations","Spectroscopy Observations","Imaging Observations","TESS Disposition","TFOPWG Disposition","View all TFOPWG Disposition","TESS mag","Pipeline Signal ID","Source","Detection","RA (deg)","Dec (deg)","PM RA (mas/yr)","PM Dec (mas/yr)","Transit Epoch (BJD)","Period (days)","Duration (hours)","Depth (mmag)","Depth (ppm)","Planet Radius (R_Earth)","Planet Insolation (Earth flux)","Planet Eq Temp (K)","Planet SNR","Stellar Distance (pc)","Stellar Teff (K)","Stellar log(g) (cm/s2)","Stellar Radius (R_Sun)","Stellar Metallicity","Stellar Mass (M_Sun)","Sectors","Comments","Date TOI Alerted (by TESS Project)","Date TOI Updated (by TESS Project)","Date Modified (by ExoFOP-TESS)"
"278623780","5853.01","","3","4","3","3","4","4","58.7","167.9","110.4","7","11","3","PC","PC","5853.01","11.9781","1","qlp-s54-faintsearch","FAINT","286.234694","18.113615","-7.489","-23.145","2459793.844498","3.7219898","2.306","17.35779","15860","12.8025","257.512","1116","57","293.498","5806","4.47","0.98","","1.044","54","found in faint-star QLP search","2022-11-02","2024-08-22","2024-09-20"
"346154016","5854.01","","3","4","3","3","4","4","43","39.3","317","2","6","1","PC","PC","5854.01","12.647","1","qlp-s54-faintsearch","FAINT","280.048586","20.236342","1.525","-2.294","2459795.758929","4.449914","2.449","14.812307","13550","14.3475","105.034","891","41","385.952","4910","4.19","1.2","","0.804","26,40,53,54","found in faint-star QLP search","2022-11-02","2024-08-22","2024-08-22"
"41422753","5855.01","","5","5","5","5","5","5","48.5","146.4","100.13","1","3","3","PC","FP","5855.01","12.3924","1","qlp-s54-faintsearch","FAINT","294.008142","32.214606","31.57","10.179","2459792.210191","2.4710528","3.033","5.900696","5420","12.1002","5313.3","2378","22","438.754","6114","4.52","0.97","","1.152","14,40,41,54","found in faint-star QLP search","2022-11-02","2024-08-22","2024-08-22"
"3680800","5856.01","","3","3","3","2","4","4","17.5","72.4","18.09","2","2","1","PC","PC","5856.01","11.0263","1","qlp-s54-faintsearch","FAINT","290.236828","-7.830216","10.259","3.431","2459795.607863","0.5498864","1.588","1.205837","1110","4.44804","7481.4","2590","11","298.032","5808","4.2","1.35","","1.044","54","found in faint-star QLP search; low SNR","2022-11-02","2024-08-22","2024-08-22"
"336072306","5857.01","","3","3","3","3","4","4","20","57","89.49","2","0","1","PC","PC","5857.01","13.4236","1","qlp-s54-faintsearch","FAINT","274.564767","42.460287","-3.314","-16.528","2459790.127873","3.415047","1.406","9.388665","8610","11.3277","131.926","944","19","667.063","5449","4.31","1.12","","0.95","14,40,52,53,54","found in faint-star QLP search","2022-11-02","2024-08-22","2024-08-22"
"256046749","5858.01","","3","3","3","3","4","4","23.4","92.4","84.24","3","3","1","PC","PC","5858.01","12.3224","1","qlp-s54-faintsearch","FAINT","299.798591","23.055057","-21.652","-30.153","2459778.065425","7.1476512","3.03","14.768282","13510","11.017","86.2156","848","20","318.912","5287","4.45","0.94","","0.908","41,54","found in faint-star QLP search","2022-11-02","2024-08-22","2024-08-22"
"114947483","5859.01","","3","3","3","4","4","4","16.3","70.3","33.18","2","0","2","PC","PC","5859.01","13.1338","1","qlp-s54-faintsearch","FAINT","285.361705","29.021536","-21.405","31.972","2459794.556309","3.3787501","1.837","10.341878","9480","6.36345","39.4252","698","19","165.237","3769","4.63","0.63","","0.610297","14,40,53,54","found in faint-star QLP search","2022-11-02","2024-08-22","2025-01-01"
"462372373","5860.01","","3","5","3","3","4","4","33.1","97.4","111.92","0","2","2","PC","APC","5860.01","12.0019","1","qlp-s54-faintsearch","FAINT","304.923086","11.052848","-29.872","3.225","2459795.355448","5.2498931","1.666","10.035005","9200","12.9409","109.163","900","21","442.817","5988","4.27","1.27","","1.102","54","found in faint-star QLP search","2022-11-02","2024-08-22","2024-08-22"
"11034516","5861.01","","3","3","3","3","4","4","27.3","59.3","317","1","0","1","PC","PC","5861.01","12.5375","1","qlp-s54-faintsearch","FAINT","297.980126","24.038241","15.795","-6.332","2459771.875591","14.3033451","4.769","28.747531","26130","17.1437","72.8052","813","63","432.745","5862","4.42","1.05","","1.06","14,41,54","found in faint-star QLP search","2022-11-02","2024-08-22","2025-02-02"
"20988926","5862.01","","5","5","5","5","5","5","15.6","20.1","317","0","7","1","PC","FP","5862.01","12.0997","1","qlp-s54-faintsearch","FAINT","285.062239","34.258278","1.283","-0.862","2459791.246452","5.3194765","4.653","3.95929","3640","15.9815","1271.35","1663","25","1276.28","6987","3.77","2.66","","1.53","14,40,41,53,54","found in faint-star QLP search","2022-11-02","2024-08-22","2024-08-27"
"345205395","5863.01","","3","4","3","1","4","4","71.9","162.9","125.07","4","7","0","PC","PC","5863.01","12.7354","1","qlp-s54-faintsearch","FAINT","300.67684","0.22858","1.401","-6.454","2459788.352176","2.8492565","1.846","26.486705","24100","13.9182","129.049","938","30","276.469","4829","4.46","0.87","","0.783","54","found in faint-star QLP search","2022-11-02","2024-08-22","2024-08-22"
"184531966","5864.01","","3","3","3","3","4","4","11.7","48.7","96.07","1","0","1","PC","PC","5864.01","12.9564","1","qlp-s55-faintsearch","FAINT","296.483805","38.352933","-1.814","-9.91","2459818.412119","10.4453589","4.548","10.21035","9360","11.824","150.959","976","19","659.756","5961","4.32","1.19","","1.09","14,41,54,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"383216635","5865.01","","1","1","3","3","4","4","15.4","52.8","72.99","4","25","2","PC","PC","5865.01","11.3471","1","qlp-s55-faintsearch","FAINT","311.221373","6.641216","-12.11","-31.942","2459815.836665","6.6314176","2.372","3.349228","3080","10.0835","165.896","999","15","482.143","6044","4","1.75","","1.12","55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"341297143","5866.01","","5","5","5","5","5","5","52.5","151.2","116.48","0","3","2","PC","FP","5866.01","11.1838","1","qlp-s55-faintsearch","FAINT","311.306229","12.167609","9.033","-2.139","2459813.907629","3.8421028","1.184","9.72822","8920","13.2581","120.549","923","39","356.406","6247","4.28","1.32","","1.21","55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"380517859","5867.01","","4","4","5","5","5","5","59.9","127.1","75.59","5","0","0","PC","FP","5867.01","14.9156","1","qlp-s55-faintsearch","FAINT","303.667055","30.776057","22.136","-4.718","2459823.570109","1.109435","2.723","29.98574","27240","10.2843","1164.27","1627","16","254.311","3613","4.75","0.49","","0.488511","54,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-09-23"
"236158940","5868.01","","3","3","3","4","4","4","28.5","71.4","127.53","1","2","5","PC","PC","5868.01","11.3283","1","qlp-s55-faintsearch","FAINT","313.419524","34.351623","-2.639","-5.657","2459817.28767","2.677573","2.885","3.599748","3310","14.0246","1812.44","1817","24","756.82","6875.8","3.85","2.41","0.067","1.49","41,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-09-23"
"210169818","5869.01","","3","3","3","3","4","4","29.6","39.9","317","4","0","1","PC","PC","5869.01","13.2483","1","qlp-s55-faintsearch","FAINT","307.099112","18.242431","5.217","-0.356","2459818.89692","3.3879742","4.127","10.901047","9990","19.4699","1395.05","1702","19","1368.83","6236","3.94","1.95","","1.21","55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"305375697","5870.01","","3","5","3","3","4","4","","","82.63","0","2","2","PC","PC","5870.01","10.7974","1","qlp-s55-faintsearch","FAINT","324.59941","11.006898","14.732","-9.233","2459817.799423","","3.516","4.063907","3736","10.8653","17.2269","567","18","344.862","6336.8","4.2","1.48","0.265339","1.254","55","single transit; found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"373816781","5871.01","","3","4","3","3","4","4","108.6","136","317","4","0","1","PC","PC","5871.01","12.7966","1","qlp-s55-faintsearch","FAINT","320.850391","39.813037","-8.779","-19.339","2459822.281701","1.343636","2.275","28.680641","26070","18.3699","2519.68","1973","57","581.579","6339","4.45","1.1","","1.25","15,16,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"138671052","5872.01","","3","3","3","3","4","4","10.9","48.5","30.24","2","2","1","PC","PC","5872.01","12.3295","1","qlp-s55-faintsearch","FAINT","320.134358","46.817074","14.669","-14.354","2459820.867127","2.2425137","2.062","2.968113","2730","6.01656","830.151","1495","16","466.611","6032","4.37","1.14","","1.119","15,16,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"353146308","5873.01","","3","3","3","3","4","4","237.7","325.3","101.55","3","0","3","PC","PC","5873.01","14.0135","1","qlp-s55-faintsearch","FAINT","324.986222","1.293368","77.926","-27.626","2459823.922122","0.4131063","0.368","24.086255","21940","12.2118","111.259","904","25","175.022","3621","4.74","0.5","","0.499385","55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-10-06"
"376454594","5874.01","","3","4","3","3","4","4","32.6","94","76.36","4","8","1","PC","PC","5874.01","12.3072","1","qlp-s55-faintsearch","FAINT","320.15457","1.804035","15.224","-8.849","2459820.144262","2.5784481","1.253","8.304992","7620","10.3952","147.884","971","22","406.631","5512","4.33","1.12","","0.97","55","found in faint-star QLP search","2022-11-08","2024-08-22","2025-02-02"
"283165117","5875.01","","3","3","3","3","4","4","11.7","48.4","52.43","1","0","1","PC","PC","5875.01","13.1099","1","qlp-s55-faintsearch","FAINT","321.373881","20.059165","-4.951","-14.121","2459821.117967","5.216581","3.314","7.692484","7060","8.2634","213.2","1064","11","454.912","5248","4.42","0.96","","0.9","55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"106114491","5876.01","","5","5","5","5","5","5","8.3","45.7","42.06","0","3","1","PC","FP","5876.01","10.6372","1","qlp-s55-faintsearch","FAINT","301.080672","32.50162","3.752","13.328","2459813.860054","9.7216312","3.272","1.988717","1830","7.28362","176.156","1014","13","387.926","6702","4.13","1.7","","1.422","14,54,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"282890159","5877.01","","3","3","3","3","4","4","17.4","25.2","317","1","1","1","PC","PC","5877.01","12.0836","1","qlp-s55-faintsearch","FAINT","299.529431","27.326911","-0.499","-5.657","2459820.307042","6.9100016","4.536","4.689636","4310","15.2568","1742.51","1799","18","970.989","8722","3.99","2.47","","2.19","14,41,54,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"247172524","5878.01","","3","3","3","3","4","4","63.5","70.6","317","2","0","1","PC","PC","5878.01","12.8056","1","qlp-s55-faintsearch","FAINT","313.931272","29.818541","-3.502","-12.159","2459820.871737","3.4363074","2.861","30.733811","27910","14.7953","274.056","1133","77","350.804","5213","4.53","0.85","","0.89","15,41,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"258037656","5879.01","","3","4","3","1","4","4","22.9","107.3","67.35","4","0","0","PC","PC","5879.01","14.3602","1","qlp-s56-tois","FAINT","328.351781","21.414161","15.357","-55.36","2459848.100684","4.0331416","1.348","41.825335","37790","9.63078","7.64407","463","24","167.333","3355","4.76","0.48","","0.477221","55,56","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"184521624","5880.01","","3","3","3","3","4","4","26.8","30.1","317","0","0","1","PC","PC","5880.01","13.3573","1","qlp-s55-faintsearch","FAINT","296.46857","36.150385","4.036","-1.248","2459819.765194","3.1162505","3.289","12.448485","11400","15.0692","1071.51","1593","22","943.441","6244","4.22","1.42","","1.21","14,41,54,55","found in faint-star QLP search","2022-11-08","2024-08-22","2025-01-01"
"360142739","5881.01","","3","4","3","3","4","4","23.3","20.1","317","2","0","2","PC","PC","5881.01","12.5366","1","qlp-s55-faintsearch","FAINT","296.606916","36.952758","0.965","0.475","2459821.497839","2.2377411","4.079","3.95929","3640","14.7763","3548.41","2150","23","1101.02","6148","3.72","2.46","","1.17","14,41,54,55","found in faint-star QLP search; possible centroid shift toward TIC 360142751; crowded field","2022-11-08","2024-08-22","2024-09-24"
"232941965","5882.01","","3","5","3","4","4","4","30.4","71.4","130.11","1","12","2","PC","CP","5882.01","10.6338","1","qlp-s55-faintsearch","FAINT","311.888638","34.737492","-14.123","-17.042","2459818.905315","7.1487697","6.864","2.064861","1900","14.1861","4792.5","2317","10","416.104","5706","3.7","2.35","","1.017","15,41,55","found in faint-star QLP search","2022-11-08","2024-08-22","2025-01-20"
"283759999","5883.01","","3","5","3","3","4","4","59.9","112.8","131.26","2","0","1","PC","APC","5883.01","12.5701","1","qlp-s55-faintsearch","FAINT","315.879749","18.696523","-5.887","-5.955","2459823.64314","0.5223032","0.685","4.776875","4390","14.2556","3259.1","2104","18","882.718","6285","4.06","1.72","","1.23","55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"13574009","5884.01","","3","3","3","3","4","4","39.2","45.4","317","1","7","2","PC","PC","5884.01","10.5002","1","qlp-s55-faintsearch","FAINT","320.450532","23.926451","0.35","-12.947","2459822.29685","5.8311038","3.283","4.613309","4240","15.2747","354.772","1209","34","440.704","6390","3.83","2.29","","1.28","15,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"233788275","5885.01","","3","3","3","3","4","4","15.5","34.7","128.99","1","0","1","PC","PC","5885.01","12.5816","1","qlp-s55-faintsearch","FAINT","302.999561","55.435028","5.389","5.903","2459820.312506","4.7264391","3.196","3.425467","3150","14.0851","506.011","1321","16","1036.16","6132","3.75","2.37","","1.16","14,15,16,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"15682927","5886.01","","5","5","5","5","5","5","30.8","81.8","92.31","2","1","1","PC","FP","5886.01","12.3886","1","qlp-s55-faintsearch","FAINT","306.988834","37.146334","-2.162","-4.982","2459823.159717","0.9655766","1.224","3.414575","3140","11.5845","3796.11","2186","16","832.543","7542","4.11","1.92","","1.74","14,15,41,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-09-24"
"277987172","5887.01","","5","5","5","5","5","5","11.8","41.6","79.72","1","1","1","EB","FP","5887.01","12.4276","1","qlp-s55-faintsearch","FAINT","302.761752","19.706749","-7.444","-9.412","2459824.052187","6.3989216","2.781","4.166353","3830","10.6347","280.377","1139","13","726.81","6243","4.12","1.59","","1.21","14,41,54,55","found in faint-star QLP search; retired as TFOP NEB/FP","2022-11-08","2024-09-06","2024-09-06"
"273780062","5888.01","","3","3","3","3","4","4","6.2","29.6","70.31","2","0","1","PC","PC","5888.01","12.6212","1","qlp-s55-faintsearch","FAINT","298.214477","42.50326","-5.336","-12.299","2459796.460281","15.2501659","4.331","4.96228","4560","9.87708","63.3289","785","12","629.405","5796","4.14","1.44","","1.04","14,15,41,54,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"383214426","5889.01","","3","4","3","3","4","4","80.3","176.8","105.56","2","4","3","PC","PC","5889.01","12.9722","1","qlp-s55-faintsearch","FAINT","311.21156","8.849353","13.416","-9.561","2459823.071657","2.4013188","1.988","30.09736","27340","12.4643","118.916","919","56","200.902","4224","4.54","0.72","","0.661","55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-09-20"
"279179610","5890.01","","3","3","3","3","4","4","16.1","63.1","89.59","1","0","1","PC","PC","5890.01","13.1251","1","qlp-s55-faintsearch","FAINT","313.903317","46.758479","-3.48","-14.101","2459823.01973","5.9029732","3.337","9.213453","8450","11.3389","547.695","1347","12","665.349","7142","4.49","1.18","","1.59","15,16,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"202941251","5891.01","","3","3","3","3","4","4","31.6","34.2","317","2","2","1","PC","PC","5891.01","11.3909","1","qlp-s55-faintsearch","FAINT","304.450192","30.687351","-3.092","-4.766","2459823.631848","4.1784844","4.307","5.442298","5000","15.7612","1094.98","1602","32","688.501","6283","3.77","2.4","","1.228","15,41,54,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"375199523","5892.01","","5","5","5","5","5","5","37.7","66.3","120.83","0","2","2","PC","FP","5892.01","11.6866","1","qlp-s55-faintsearch","FAINT","309.343258","6.152848","7.265","-1.6","2459822.064534","1.9447712","1.345","3.131432","2880","13.5597","425.174","1265","16","593.047","5369","3.68","2.32","","0.93","55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"321790238","5893.01","","3","5","3","3","4","4","","","79.6","0","3","2","PC","PC","5893.01","11.4879","1","qlp-s55-faintsearch","FAINT","317.926468","8.980673","-6.13","-10.665","2459817.171119","","5.718","8.717536","7997","10.6236","193.477","1039","26","320.641","5887","4.35","1.15","","1.07","55","single transit; found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"398038296","5894.01","","3","3","3","3","4","4","27","70.7","109.37","2","0","1","PC","PC","5894.01","13.1645","1","qlp-s55-faintsearch","FAINT","312.780843","12.806318","-7.722","-9.089","2459815.862759","3.0076713","3.094","11.723877","10740","12.7756","708.388","1437","20","682.724","5704","4.27","1.22","","1.02","55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"243464977","5895.01","","3","5","3","4","4","4","25.7","71.5","85.8","2","4","3","PC","APC","5895.01","12.0995","1","qlp-s55-faintsearch","FAINT","309.595065","21.021892","0.886","-18.852","2459817.305132","3.6491012","1.691","6.402972","5880","11.0954","144.518","965","17","486.566","5628","4.14","1.4","","0.997","14,41,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-09-24"
"14956304","5896.01","","3","3","3","1","4","4","26.7","68.2","37.83","1","0","0","PC","PC","5896.01","14.6656","1","qlp-s55-faintsearch","FAINT","306.50933","36.215279","-6.691","23.803","2459823.401763","0.9965843","2.633","15.616079","14280","6.86149","815.756","1488","14","284.245","3662","4.67","0.58","","0.570613","41,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"305612552","5897.01","","3","3","3","3","4","4","20.6","78.7","90.92","4","0","3","PC","PC","5897.01","12.7968","1","qlp-s55-faintsearch","FAINT","306.840001","14.618924","4.242","-6.552","2459813.353902","6.9349089","3.234","16.244096","14850","11.4838","112.177","906","17","409.12","5364","4.46","0.94","","0.929","54,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-09-20"
"467211520","5898.01","","3","3","3","3","4","4","7.3","23.2","73.08","0","0","1","PC","PC","5898.01","12.5037","1","qlp-s55-faintsearch","FAINT","296.641607","55.016607","-1.913","10.823","2459823.601388","9.7884653","3.894","2.815705","2590","10.0684","96.5028","873","15","715.744","5369","3.84","1.92","","0.93","14,16,40,41,54,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"126171392","5899.01","","5","5","5","5","5","5","47.9","106.5","95.71","0","0","1","PC","FP","5899.01","12.935","1","qlp-s55-faintsearch","FAINT","315.252899","29.702279","-12.419","-15.77","2459823.081326","0.7835688","1.095","8.108077","7440","11.8563","1710.79","1791","18","675.895","5932","4.26","1.28","","1.08","15,41,55","V-shaped; found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"224635135","5900.01","","3","3","3","3","4","4","28.6","31.8","317","2","0","1","PC","PC","5900.01","13.3192","1","qlp-s55-faintsearch","FAINT","312.316702","22.04423","1.013","-1.03","2459820.275438","2.4667486","2.984","7.659681","7030","18.8159","1380.7","1698","16","1406.96","5960","3.78","2.22","","1.09","14,15,41,55","found in faint-star QLP search; variable star","2022-11-08","2024-08-22","2024-08-22"
"294173437","5901.01","","5","5","5","5","5","5","12.8","34.6","97.15","1","0","1","PC","FP","5901.01","12.5454","1","qlp-s55-faintsearch","FAINT","300.768857","50.507747","-6.544","-4.755","2459820.580689","5.555905","3.459","4.079164","3750","11.9323","409.941","1253","22","853.753","5867","3.88","1.95","","1.06","14,15,16,41,54,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"65737977","5902.01","","3","3","3","3","4","4","22.2","67.8","121.67","1","10","1","PC","PC","5902.01","12.2866","1","qlp-s55-faintsearch","FAINT","310.511981","40.302572","-4.058","-7.545","2459823.039452","4.8292589","4.084","6.457581","5930","13.6377","1106.76","1606","29","760.606","7035","4.18","1.67","","1.55","15,41,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"60542708","5903.01","","3","4","3","3","4","4","27.1","66.6","94.6","6","1","1","PC","PC","5903.01","12.5937","1","qlp-s55-faintsearch","FAINT","320.552366","13.129732","-4.652","-24.138","2459819.281287","2.4707357","1.597","6.053538","5560","11.779","343.055","1198","12","682.522","5869","4.1","1.53","","1.06","55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-10-10"
"408317165","5904.01","","3","3","3","2","4","4","14","38.8","120.9","0","0","2","PC","PC","5904.01","13.4171","1","qlp-s55-faintsearch","FAINT","316.686735","3.185566","4.421","-1.145","2459820.780325","5.6567374","3.223","8.491001","7790","13.5941","296.507","1156","11","1036.7","5975.7","4.09","1.57","-0.196","1.1","55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"341299943","5905.01","","3","3","3","3","4","4","44.1","121.2","88.75","3","9","1","PC","PC","5905.01","12.8127","1","qlp-s55-faintsearch","FAINT","311.466288","13.840621","-15.083","-18.692","2459821.999767","3.0233509","2.369","18.781895","17150","11.3795","201.365","1049","37","296.925","4881","4.5","0.84","","0.797","55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"276376289","5906.01","TIC 276376289.01","3","5","3","3","4","4","23.5","69","317","0","1","1","PC","APC","5906.01","11.2922","1","spoc-s14-s60-b0A-PC","FAINT","313.489596","42.743527","13.597","1.373","2459801.150591","30.118125355927","3.3132176407499","15.529461","14201.357621586","16.777647702153","34.907864688579","619.94130123102","36.610523","283.463","5809","4.35","1.1247999668121","","1.044","15,55,56","period updated to ~30 days with spoc-s14-s60-b0A-PC with additional consecutive transit in s56; found in faint-star QLP search","2022-11-08","2024-10-02","2024-10-26"
"387318486","5907.01","","3","3","3","3","4","4","40.3","111.3","52.6","3","3","1","PC","PC","5907.01","12.4411","1","qlp-s55-faintsearch","FAINT","315.219892","17.116416","-5.998","-2.876","2459823.85046","0.6583175","0.796","4.068266","3740","8.31454","2467.92","1963","18","456.741","5766","4.38","1.08","","1.03","55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"452483795","5908.01","","5","5","5","5","5","5","21.6","71.8","92.69","0","0","1","PC","FP","5908.01","13.0008","1","qlp-s55-faintsearch","FAINT","303.89385","24.521157","0.49","-9.983","2459823.08489","2.4515393","3.005","8.19559","7520","11.6029","3082.85","2075","19","841.296","7143","4.4","1.32","","1.59","14,54,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"354489554","5909.01","","3","3","3","3","4","4","14.8","40","111.51","1","0","1","PC","PC","5909.01","12.6132","1","qlp-s55-faintsearch","FAINT","314.592827","10.404855","-3.968","-8.022","2459819.17807","4.7729363","3.344","4.678732","4300","12.9614","517.385","1328","14","987.706","6269","3.94","1.96","","1.22","55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"273774284","5910.01","","5","5","5","5","5","5","3.1","20.1","56.12","1","0","1","PC","FP","5910.01","13.4177","1","qlp-s55-faintsearch","FAINT","297.982441","42.754529","2.177","-1.418","2459821.923032","17.2182695","7.888","5.234991","4810","8.64247","236.125","1092","10","932.309","6330","4.31","1.29","","1.25","14,15,41,54,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"239361732","5911.01","","3","3","3","3","4","4","25","72.6","99.98","2","0","1","PC","PC","5911.01","12.8343","1","qlp-s55-faintsearch","FAINT","311.218561","42.893255","1.725","1.947","2459821.653139","4.009823","4.015","8.447231","7750","12.1613","1001.22","1567","24","786.279","6304.5","4.27","1.35","0.271","1.24","15,41,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"16538820","5912.01","","3","3","3","3","4","4","16.7","37.1","130.8","1","11","1","PC","PC","5912.01","12.1486","1","qlp-s56-tois","FAINT","326.604379","25.113022","-0.079","-0.676","2459840.917097","6.9038328","5.483","4.122758","3790","14.2131","426.677","1266","22","802.137","5612","3.71","2.31","","0.99","55,56","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"289313987","5913.01","","3","5","3","3","4","4","31.9","57","317","0","8","2","PC","APC","5913.01","11.7685","1","qlp-s55-faintsearch","FAINT","314.865755","20.099913","-6.694","-16.349","2459819.81816","10.1522322","6.614","10.518368","9641","19.4581","466.261","1294","24","694.7","6509","4","1.92","","1.34","55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"187416256","5914.01","","3","4","3","1","4","4","19.9","72.2","59.68","4","10","0","PC","PC","5914.01","12.0389","1","qlp-s55-faintsearch","FAINT","321.897222","-8.352445","6.388","5.65","2459816.804217","4.3887257","3.243","6.337445","5820","8.92241","359.493","1213","14","369.604","5561","4.32","1.13","","0.98","55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"329709756","5915.01","","5","5","5","5","5","5","10.9","74.4","111.18","1","0","1","PC","FP","5915.01","14.3196","1","qlp-s56-tois","FAINT","314.751697","47.54196","-35.412","32.729","2459849.154995","12.5482879","3.396","54.845585","49260","13.0082","8.90508","481","22","273.689","3923","4.66","0.59","","0.576314","55,56","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"305506996","5916.01","","3","4","3","3","4","4","44.1","125.8","82.33","3","0","1","PC","PC","5916.01","14.5249","1","qlp-s55-faintsearch","FAINT","325.299511","9.599053","-8.933","-25.592","2459817.689666","2.3682389","1.866","54.206258","48700","10.9197","48.4913","735","16","199.724","3504","4.75","0.49","","0.483724","55","found in faint-star QLP search","2022-11-08","2024-08-22","2025-01-30"
"239529652","5917.01","","3","3","3","3","4","4","14","50.9","66.28","1","0","1","PC","PC","5917.01","12.7031","1","qlp-s55-faintsearch","FAINT","300.806373","25.167467","2.746","2.456","2459816.841312","4.0387941","3.537","6.053538","5560","9.54371","850.594","1504","19","654.081","6345","4.31","1.31","","1.26","14,41,54,55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"305790119","5918.01","","3","3","3","3","4","4","37.6","101","93.74","5","0","2","PC","PC","5918.01","12.8978","1","qlp-s55-faintsearch","FAINT","307.122227","14.563891","0.613","-1.966","2459821.637072","2.0353259","2.032","13.140607","12030","11.6988","675.543","1420","24","537.542","5771","4.41","1.05","","1.03","55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-09-20"
"165948070","5919.01","","3","3","3","3","4","4","20.7","43.8","115.2","0","7","1","PC","PC","5919.01","12.2869","1","qlp-s55-faintsearch","FAINT","317.15771","37.74979","0.707","6.67","2459815.454832","4.3686174","2.943","4.057368","3730","13.2129","277.556","1137","13","704.54","5393","3.76","2.13","","0.94","15,55","found in faint-star QLP search; multiple stars in pixel","2022-11-08","2024-08-22","2024-08-22"
"467006627","5920.01","","3","3","3","3","4","4","10.7","48.4","77.99","1","25","2","PC","PC","5920.01","11.499","1","qlp-s55-faintsearch","FAINT","312.86048","2.616271","10.154","-2.905","2459801.155922","15.4159906","2.127","4.896839","4500","10.5168","18.6278","578","11","453.294","6120","4.12","1.56","","1.15","55","period may be half; found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
"286545058","5921.01","","3","3","3","4","4","4","14.4","15.5","317","0","0","3","PC","PC","5921.01","13.0598","1","qlp-s55-faintsearch","FAINT","312.987123","19.566441","3.42","-3.525","2459819.63719","5.0114216","4.514","5.376829","4940","15.3662","788.546","1476","11","1329.58","6152","3.82","2.22","","1.17","55","found in faint-star QLP search","2022-11-08","2024-08-22","2024-08-22"
